urlid,label
10520,0.7394368762255719
1906,0.3599949918598809
1373,0.3021835927117335
1601,0.8869209310923086
4754,0.2957882412530826
8208,0.2855479170241343
1658,0.907396560066964
1352,0.9348625261052774
8143,0.8485222228260142
7760,0.6120592229608917
7836,0.48256678878725534
9769,0.3396783204918485
503,0.7203006498006529
4909,0.201311200988651
7162,0.2633320583391422
10035,0.6504830592587498
1992,0.5161021848092926
6133,0.31136605384452604
8519,0.3018405366929581
1879,0.42485178467298457
7107,0.4114735714406771
1225,0.6075352063443831
2451,0.6694979918236903
8252,0.19342040374502334
9214,0.6600587369548474
4850,0.9046811263030259
5891,0.16764813814843268
5274,0.35497791697458475
8623,0.1032677520453992
562,0.8501847547545485
860,0.22839869330085513
4199,0.8885253681805143
7616,0.2704953613485029
10544,0.3937516694167816
1567,0.8690534266071195
6552,0.23682211600816636
954,0.23702150685870213
111,0.368768218508225
7036,0.6162153364901612
1995,0.9200792937040049
7095,0.3926823004023239
10180,0.5814403727762532
6872,0.888485151118758
4805,0.9013630463675348
355,0.784502301730663
8097,0.9468050824287356
9271,0.8937023806800841
431,0.35245199126611104
1646,0.5648939279331759
143,0.9266596475080459
3436,0.23513063254598815
150,0.5812501759096185
9745,0.19769559589514366
715,0.3181678832711906
578,0.2964441527569065
8684,0.8636702542380075
1186,0.7899006172664359
9115,0.44692997719289085
9239,0.20203859013687925
5461,0.9551466141747345
5424,0.5426176236125878
1349,0.9212496836754775
609,0.83741092199172
7569,0.35529788498942155
1622,0.45512224873601487
6541,0.14894422671659852
9873,0.8494548912293126
305,0.21302396057304612
6041,0.3645340066689436
5360,0.3789749444164
8445,0.8111874601261715
7260,0.30477350355494504
4526,0.9323799230817945
138,0.46872447112415216
168,0.27871445602661116
7888,0.8402927647958016
4639,0.7521378406267576
867,0.27081811537962025
9673,0.9784481644755229
710,0.3596284272024937
4749,0.289355353104989
4716,0.12310705370279337
410,0.8681612884599259
2155,0.917613533486851
3289,0.32579872786965575
7774,0.3020210338978206
1200,0.30386909495786013
9057,0.38641488760840653
2261,0.261412889501342
9612,0.3418677496064014
4987,0.47420975359926176
3605,0.9106304178689018
5068,0.884287126877024
4474,0.9162507069021034
5831,0.7852694886909222
4729,0.267115915658877
10060,0.47300517411249654
6895,0.22204281541400586
3791,0.8897948192482422
7910,0.2305879744589276
4209,0.15653743327232936
4984,0.8349924174565782
1773,0.2960463972855593
2101,0.28310434540774415
7251,0.18753274945882675
2887,0.39477297767331987
875,0.4929981216567499
8185,0.27232868259375714
9688,0.9283978531246829
5342,0.2312121400138658
6802,0.5399191861781057
3077,0.45586573280322645
712,0.26170336463713184
3026,0.47206522391078637
2640,0.3558249483005991
4872,0.4531023239228169
3334,0.9153966433828916
2431,0.4440497387544716
9218,0.3401050234172483
7417,0.7278334574270847
3563,0.9456984808051938
1006,0.3336338594858935
8940,0.30079986730409364
7703,0.13394582049148407
2686,0.2780879317449487
8159,0.9635197477100034
37,0.31981977566967135
65,0.2634496165652043
1910,0.3841089457861827
2202,0.9190496366212617
9717,0.8197795200347017
2388,0.797974473070334
2365,0.29861242279067496
5072,0.5272576613296882
4614,0.25245130655893755
6955,0.4155497850665081
4094,0.22049879486349794
3319,0.9261896335425692
1456,0.9260248280222502
5381,0.8277220849559699
4479,0.5911251068377086
4766,0.24137945527782084
6076,0.8259344672838834
8064,0.4348436441078012
3416,0.9474291849275028
4892,0.2377198499798347
9942,0.9210696556947088
9215,0.44086623458645463
4506,0.7431278312589444
9275,0.3889902945303827
1306,0.8999453542573544
6828,0.9306670477287543
8368,0.6097444472171232
7205,0.19311313120056112
360,0.8220312685345357
3386,0.2894123822399931
3835,0.5458756433328984
1305,0.17137222055961435
7963,0.20735345882468376
2073,0.47550555973338626
4230,0.3905288102661092
9012,0.15889313431880017
2723,0.925842924663427
6788,0.9111928452130084
7945,0.20135511779931686
4868,0.9071099410283029
6597,0.4275012976101607
7323,0.14083827164616208
6229,0.27095010274188863
3427,0.529148054507447
7727,0.2589155265830807
4707,0.9471308544166421
2547,0.7739989374333838
4523,0.9539196489236463
9648,0.25013422862300133
1084,0.193066993149432
3327,0.911156946918711
5591,0.19611488165683247
186,0.16751435333161332
2938,0.35751421718881227
9912,0.8636393968544901
6047,0.389813922397295
2417,0.7933374866086755
10533,0.22796049622126668
1137,0.40832093705452915
1533,0.890027335631342
9233,0.4437049394288509
43,0.15868322105267135
8986,0.3035761126633708
6000,0.939605297086667
480,0.27004260610404995
2457,0.4483456116756795
5362,0.20995974011434698
7722,0.33753027783011
7940,0.788798280049796
6104,0.9024558238043212
8853,0.1280859159409286
5813,0.6930823771357479
4769,0.32381402419037963
2544,0.5375200234951315
6379,0.21400374536395256
5262,0.19310164447758743
9885,0.208765287383008
10081,0.34343915079698306
1315,0.34258253407312445
3388,0.1679000920866047
3473,0.8409819374784204
2117,0.4270198439672507
9411,0.31042456374895105
9379,0.9492104711586709
4236,0.2262158517026081
2049,0.159484560731012
4786,0.30939730254857295
1604,0.3235443476878106
7659,0.24771349829806127
8152,0.21948848197890153
5417,0.33030779596087284
160,0.26198000294397106
6826,0.9121033075286327
1815,0.4097495357604023
3647,0.6730986895831305
5605,0.2530983317903589
3526,0.8992490766001925
3854,0.8733118928289916
1053,0.17138800050503572
2411,0.3086176875380034
6015,0.37022718099642465
2089,0.9413794913138643
7745,0.7727503186023835
6816,0.4749565711491913
3934,0.37136005705756403
6547,0.21186159480313416
3758,0.8779556167906696
7158,0.6930412434256293
1584,0.14307206007959705
2982,0.8678243642375529
7679,0.863669124560416
5286,0.9388913530891159
3776,0.7883363832073742
1235,0.4963527852165064
6294,0.6174759189086986
1012,0.6659742924033356
10318,0.15209757497142587
7134,0.29109816928283017
5180,0.6804193931387301
2108,0.37203420908709184
3639,0.40842923640281803
6729,0.25901521482184753
2472,0.2465487496548051
10235,0.4541174107562981
190,0.8606805596722399
4713,0.7483271398569956
6827,0.29354661824148637
6108,0.9120117317052875
1114,0.9614874496572943
4848,0.3511255181022189
606,0.2915429639442604
1573,0.6592947201705595
8546,0.3468866821758443
5193,0.22948882937459011
2936,0.2512049381826887
5104,0.6089548435533757
6712,0.5676607210322829
3055,0.2838458464816786
74,0.9224027968768386
7726,0.6337700879429793
9183,0.38926583730208525
162,0.1638154363486956
7288,0.41411560468044223
8657,0.8248237484026806
1295,0.2138566306858946
8207,0.5450927613417311
4433,0.8788206212882704
590,0.9020768630794134
10549,0.2089570780492928
7749,0.5228147470284699
405,0.9394036388479948
10267,0.8985353720556182
7133,0.4053098607941834
7584,0.5998648521054466
6616,0.7912954707095503
1719,0.4370245509977314
9761,0.8036207527303885
5859,0.29353286054153566
5662,0.18506308109146302
1736,0.3366212786640657
9333,0.4743975568891684
1102,0.22009839863652295
2790,0.5300692137934724
6598,0.849994476042772
7995,0.9080840813884924
4452,0.8636124469271079
159,0.38805834794204885
511,0.7792940339206307
7006,0.8796087486353936
1123,0.7947886871696749
6073,0.31885057161041425
7094,0.17782071367509097
10008,0.3431715775920568
7573,0.2257639173535874
679,0.3428029425155347
6809,0.3672275600581154
1108,0.1586997873726756
380,0.1873494599903449
204,0.17896408699238392
7075,0.27462703677557165
2550,0.5617871634838556
9785,0.33045811276218623
5036,0.4848566951420265
3129,0.32313549547420023
6495,0.7999560034730011
880,0.2721009795966024
2360,0.32119517369939965
7839,0.26278886135675694
350,0.4387889806034392
9151,0.8785333437455222
6650,0.4480016047563504
7208,0.5995848397590683
5840,0.24450583357664252
5997,0.2561038801511699
2103,0.8766893287718427
713,0.6348961412702483
7771,0.27350106871255836
10255,0.2997417100926578
3944,0.9840391935323378
4250,0.3014920351095154
2833,0.2423246955595575
3052,0.3357340736092378
7855,0.9658864754149084
4152,0.29326229862398673
4445,0.8751987111467956
10036,0.6290623794327144
9727,0.2998581785403799
2234,0.2985252155552148
9632,0.8815650751559969
626,0.32268222867434526
1644,0.18358600570776298
4859,0.9267131645333337
3987,0.2469522435790011
5884,0.9638094763158465
4112,0.7887620916890604
10392,0.1374727354170308
2962,0.29187581297145804
21,0.35192812424806164
8524,0.9280511236051485
2543,0.3058702900074505
663,0.3376979119006315
2748,0.6531629225451077
3451,0.2676470249503053
964,0.8927451761339465
10560,0.6682928235488318
2428,0.36308335586394935
4520,0.28702366753292663
7660,0.818682100034855
6583,0.465675406170463
10390,0.33759650243611194
688,0.17744781933782
7957,0.8780695329414188
3356,0.695557476233774
1766,0.2527616018107525
9128,0.45548818720753825
2340,0.3226945852152088
9421,0.25152250967870093
7712,0.4649435137847863
8200,0.13902328976532963
8762,0.23080570730330421
6446,0.49946538453494654
5194,0.1606708291476336
960,0.42085543310239554
779,0.9625543682681619
3584,0.3706290775637227
3011,0.34233460980285957
2769,0.3109355138949056
1392,0.4220673592659895
7254,0.9298525298416523
9084,0.43488406708930416
9622,0.30370561288370324
3665,0.29325484667997503
1609,0.2563994509675537
6130,0.28977774451200544
10155,0.19110326624372123
7826,0.9064100433174509
8300,0.376432614717353
5038,0.51035622297111
7582,0.7084040974245362
9561,0.18325494641002882
7430,0.8261369601900418
5045,0.7676009387641354
10421,0.2299171699133853
5675,0.34610285429710574
4687,0.2947938128178703
4944,0.8871385481943367
5105,0.9059561308760401
148,0.36629574791139696
6371,0.21451944597017497
8108,0.3211081748661997
4354,0.4160187958195027
6077,0.7547731737275484
4292,0.42234314841424697
10068,0.4581806920480444
5821,0.3412422984832816
1042,0.7814886817139195
7715,0.2892467107284501
9703,0.25150983829722584
2761,0.3489054678954024
7002,0.23647760980931198
7313,0.49359734782473313
9050,0.270980769335475
5518,0.23086185959318323
10556,0.8360509003618724
1078,0.14568333601877465
9699,0.4184357287926743
10445,0.8494582630401559
8748,0.6769485483217962
2960,0.30102344139042814
4317,0.2610701855808518
939,0.17997393939298356
8423,0.24879017883077986
5196,0.18677170292808984
8151,0.22283648859998814
7199,0.9124184636767556
1574,0.3492536363156716
8566,0.37098109938585766
7389,0.3280633036899414
1177,0.34939414116774037
10282,0.68928494551545
10098,0.5941852244910567
4512,0.3408934133899529
4055,0.8846276820357964
8431,0.6684012273122465
4532,0.37397500617685736
10450,0.2542610413148292
5754,0.7782827938889625
1882,0.8894814444683448
1563,0.8990256390323319
4871,0.8935056634584809
8440,0.3469319500398853
3253,0.6566400839787347
8270,0.38264327290541883
4610,0.20128744763422066
9619,0.27858687484890743
8786,0.1462261832363579
2889,0.8647490964523694
9781,0.32488318323244464
5061,0.33178791876488134
7059,0.9228007569262884
2064,0.9230543107407634
1587,0.4745063790705453
1934,0.9191639701541714
5516,0.2457311573352865
9853,0.3148978407671714
7867,0.30877805171724376
1556,0.5283642278376257
5495,0.3824440396964352
4274,0.2145884625657013
8177,0.34255569805815733
9491,0.9185167227943719
9813,0.2824582301906796
2205,0.26466303441536776
2710,0.4677977542179484
2992,0.2229164096255055
7998,0.28920767339725206
6428,0.6109697674162113
6638,0.256711143377477
3035,0.6706378152535575
1578,0.3385009186632356
1324,0.5828249365316435
2316,0.9301917385622824
9326,0.4082897345780269
7359,0.9192268781459891
7741,0.5013079489919037
5143,0.2123315394602273
8196,0.5787556984528173
630,0.20684528729169022
8481,0.8520421008182586
8497,0.22342368450774436
5409,0.8258626799055826
5749,0.3387455216119775
8219,0.6191740345685031
9571,0.8232211253768467
4886,0.8818939978156374
5367,0.28067576490901275
1185,0.38821594595979725
8291,0.314492415669284
1590,0.3341081408562395
7698,0.377250093775083
51,0.4642494173701664
8784,0.21444801316592593
3928,0.2607390202754186
5987,0.14369122060943915
7008,0.9094499918517218
7482,0.8736734040436624
9374,0.18575849696599253
1296,0.5986646592208708
10289,0.8585500706268767
2986,0.2938395430134886
4651,0.277981622194219
8594,0.4059381748331668
7469,0.7784176690562458
2871,0.24627409622592364
1903,0.9377919111361296
8571,0.9248062466915931
4832,0.8499398406883196
1242,0.48803948132093844
7115,0.3809538215796202
3599,0.38959454351197254
2065,0.3691838729359565
4529,0.3741175650919263
763,0.3650344744166497
6698,0.9464222171623407
2002,0.9471980013529004
2020,0.7265743594893862
5229,0.3345365053675188
8243,0.32825997955080655
6936,0.8182878922651129
9360,0.9641901151549582
4360,0.2973577283570456
7951,0.2619939293321456
6701,0.5035290587604733
7574,0.9539739168227097
2426,0.2399781544518441
1681,0.9077491614490398
7135,0.3823202998112527
3688,0.27962568950668654
3872,0.3184807267490109
558,0.12952993984057246
2228,0.5813451965907392
8170,0.3249150701383283
7171,0.2882787576669269
7756,0.21760170157691855
3609,0.2362439512179216
3985,0.2828165942451914
1139,0.2473184978529114
3453,0.6198992007767129
7583,0.292733705339709
9788,0.8500081081625765
10175,0.5394587247380664
6059,0.25257653932057667
104,0.24225084249307285
10168,0.29916077935642865
8902,0.9226624576072634
5343,0.9213705283797221
4239,0.18927162771037204
6767,0.39481632832100444
6269,0.2559563485960788
6682,0.23839493315541352
9558,0.29757097765652807
2416,0.34605664294009564
6592,0.2935432278071393
6196,0.3258568190507852
2751,0.9457419832364774
3412,0.8045486099376807
8302,0.8586455314414095
1120,0.6593792283395455
8005,0.16303069672957318
6637,0.3244220644519939
6440,0.3120768204908802
6679,0.8996820312076356
8039,0.9218912878342105
5357,0.8844337988850475
8844,0.8660446909128421
2964,0.2321954217353505
6040,0.2455224937786949
7259,0.6492095286571588
8974,0.6147802161233417
7439,0.15093010294134449
1045,0.1535911412386164
7706,0.2400631812426551
9724,0.21796684738505495
3698,0.22104639102619927
7339,0.9192540461370557
1749,0.20588470950663199
7257,0.24595307191303334
2963,0.9328149985408046
7775,0.3529449458540087
10501,0.235453380592672
4258,0.920206468313461
7908,0.9588933862197486
722,0.3866207324767702
6519,0.46350098221892855
6916,0.32152676094969207
4456,0.967654464666768
2731,0.36977887629741063
917,0.8245632202662833
4107,0.4313088545246841
7894,0.49679984528992466
2540,0.17477504305407704
8455,0.9060055030934946
10406,0.9031599328393355
8909,0.2129877581273783
5489,0.24998229363965066
306,0.9433011320235536
3894,0.278406386936329
2735,0.22057059064194537
4939,0.47506164689427477
1551,0.498906777380307
777,0.5475594529427137
2160,0.8892198995463234
8599,0.9096650257638907
2727,0.24650954115852747
6362,0.35066024756470443
1417,0.9011694929521589
10343,0.13291215471893808
4866,0.9276040393160263
2682,0.38865962127045084
9856,0.1609230627185517
4498,0.3393755932575773
7450,0.2389499335039201
6899,0.204434058631827
5649,0.8643105288641866
6086,0.30856272865213397
1618,0.20820139096323023
9926,0.1628360646362109
2847,0.2094296911032631
8099,0.6337798013218593
5724,0.42073646854184454
3358,0.2331502900429998
8136,0.24589623311949688
955,0.44521243824224693
8819,0.22215938546907213
5832,0.6322979678599068
10413,0.9680973521074476
6548,0.19991205802751127
8407,0.3725731744914462
10090,0.3135760244503629
8564,0.384937191226783
808,0.8585576984456506
5303,0.2254358910554814
8913,0.7966176480810516
9425,0.8783666259298558
9543,0.9420135638477787
1219,0.4718814761221794
9575,0.7938655457151352
4019,0.5257388888773157
6223,0.9111583700094803
9588,0.2226014179147935
4739,0.23003883725870305
10492,0.7609953015384769
2017,0.4157094370183848
5524,0.889980548782163
7449,0.8788073326111645
5734,0.21371387272264214
5456,0.3291480124226188
797,0.6293854370555503
5525,0.3021865920989041
8265,0.31182211518401065
1981,0.9463174775442298
8977,0.8724946277563326
6241,0.924005714290869
6021,0.5968833058357466
7720,0.32236073165048973
8632,0.251300612349051
6705,0.25941866702911576
2476,0.7897968110276621
3510,0.2900855208461105
8887,0.6101662779183892
10115,0.3408254538204193
9061,0.24142116752770088
5570,0.34241559993544324
2763,0.528699080104089
1437,0.6333076857391526
3448,0.20948668128412734
3529,0.1642248531326609
3156,0.1868279065497626
4604,0.899491399312247
6776,0.6878086159816115
10227,0.38660030341844653
1545,0.47620569396406776
10487,0.2654712184331862
993,0.3599409089682441
1161,0.936335401355963
7975,0.9053294973388694
1591,0.23438590415903154
7804,0.9208848065376992
5048,0.32420576482219154
10454,0.9170871320221632
3567,0.27393957639903893
5886,0.538071287545797
9937,0.32892719451988023
3931,0.5074744044654198
9706,0.9434745137821483
10193,0.5336631461380952
5569,0.9333315920234522
9747,0.3903152950699724
2217,0.9215670962863424
5936,0.19875866927757085
3885,0.7770174112119321
1086,0.3197418684196401
1799,0.48919306596597645
9763,0.579650959456856
3299,0.22454996903481322
8268,0.9265065074309291
473,0.1372741005107856
337,0.8732955708267467
9381,0.749828022114464
6426,0.3660368894613332
1210,0.35369571932265975
4986,0.7160649551362691
8285,0.3554264222109696
2024,0.5858553087287139
245,0.8731666991019627
4807,0.35629879435396317
2208,0.5866797432010434
9835,0.22641773913813018
8963,0.5728130407626784
9946,0.3717007502791029
5230,0.23509357660884697
2788,0.3595423695062263
674,0.5995959333611847
1629,0.8659240923375325
2300,0.42166842012288186
169,0.24265788568317598
3575,0.9404762103926865
6910,0.3673465687056819
1479,0.31772406646727763
10498,0.5988470396633134
8062,0.6616359027684257
9672,0.2860496980511623
9467,0.35953823462525875
6763,0.574199904444806
8508,0.26117463294154764
1034,0.42611927365225527
3756,0.20729575394610972
9263,0.3872024659721373
8141,0.26853491994573775
532,0.9739548223834135
7022,0.25105136217371576
4024,0.31391631004262344
3298,0.3154959906021169
5641,0.2231668720221583
10455,0.2428612101547957
5206,0.9412572967174266
7005,0.23145764651645423
8971,0.2254535476008382
8358,0.7505354907798004
257,0.1965081439399799
78,0.8291823508968583
6333,0.48408592544593015
7969,0.18910483721884613
2505,0.5457731190204831
2004,0.744180941758464
3748,0.5068705152800159
5668,0.43310463662802523
365,0.18600807774335726
9651,0.43476919726348784
2324,0.14205796141421853
3902,0.26801251559514566
9294,0.2514118597081637
5377,0.3252681467038928
2817,0.9562347100275034
7670,0.13917679918095477
4755,0.8736558786099609
255,0.9203350755688099
2714,0.5429217799295636
2922,0.3330848143276507
5517,0.6790799943455454
5157,0.7963908191713492
64,0.1567366370034057
5300,0.31926977973532455
451,0.2550556588790025
3941,0.7563563970807963
326,0.31947382109303885
3757,0.22373167561043222
8798,0.49712357203783786
2315,0.9844263768051256
6755,0.9719343007468021
2916,0.4709659621067277
7406,0.5026082083382816
3703,0.8421524669626954
5403,0.4065871597059032
622,0.3039058342023078
9,0.2873320513332987
5848,0.5866975072449704
8670,0.3258311116099105
1156,0.18729299655704282
10179,0.17832147618097619
2028,0.9187357057498104
3924,0.7987720598458932
620,0.18126640257233237
1963,0.7428229245882894
4537,0.4366648870399952
8970,0.3426804576515562
3024,0.9503165324059821
6140,0.8495068141345292
1866,0.2116700964961375
4442,0.9297523871986456
2312,0.35033517550868587
6749,0.4872905264546912
459,0.6842484039867629
1516,0.6119887146448972
8817,0.3039549968457335
4912,0.13982090329934596
2076,0.32229278594709393
10023,0.8579749860979252
7684,0.2407174880747686
3531,0.2750104676490704
6209,0.5617809562412484
10508,0.9693105651949592
8678,0.6519946698412116
3541,0.40758851598771983
1208,0.707665379509248
4090,0.5778256596803965
1097,0.27827884865073815
5099,0.8279766842278136
2816,0.37409267429292115
4291,0.42980798252514385
1409,0.690595338644213
6401,0.2318288404717681
4617,0.6985366934673954
6111,0.22704712100881058
6172,0.9502120509029675
10357,0.22617991728128733
8465,0.9236341127363185
3867,0.21310433968642192
9495,0.8738621753877119
4348,0.4829078326630055
7879,0.5031782632194869
9273,0.6486622881858735
3252,0.317056208125153
9167,0.48513363069429244
2573,0.26779545684843276
7395,0.7617401385799545
9046,0.2375729242530264
1526,0.319387909114357
9339,0.1967293425864294
10301,0.9302131315260089
7588,0.7030871347769211
1104,0.11709904933525231
1310,0.25160422889900785
6631,0.1749503921140196
10475,0.174064953987999
9090,0.27922283326865394
1528,0.2704044816845153
1657,0.8611698844683794
1175,0.2200060877022159
1895,0.2329186988791827
3864,0.30291778649241013
4700,0.27913946483810764
3572,0.4130481273236485
10507,0.3294761210782721
269,0.45675021232474
5744,0.6686171155171385
1687,0.25145449134876224
3020,0.42723875503174247
4974,0.9144643246295017
5119,0.49835734367382206
1916,0.7750315999855819
6687,0.9431905427567612
2197,0.6201515487543864
8641,0.18736500561409578
10073,0.8795206897974772
1967,0.27006876043723965
4999,0.3129082831878186
9816,0.28991376198448576
734,0.8970798285001914
9665,0.42657872956414356
5092,0.9353667217466535
2591,0.9078333910631198
9877,0.8686763203748716
4601,0.9586718283749187
7734,0.2602279448822496
7185,0.7895439209456566
6405,0.5702280366731239
7003,0.36048081243470553
928,0.2311717889660339
6490,0.4050720526879881
1586,0.2377961658087826
10139,0.8561042541006785
1192,0.4942260627662372
10526,0.21674271501681458
5544,0.8722833378048526
8779,0.2943883382625959
4497,0.44583284020303643
3059,0.9107365171107199
2181,0.338550988491552
2303,0.32186302752864443
1190,0.7138810502501923
1468,0.16485024372191914
8771,0.3510085973686727
8997,0.7772214024903281
6365,0.6556860604821878
10355,0.28949516982376794
3478,0.28518620835419767
3764,0.15619924030174254
3542,0.28507448781455447
4941,0.3030454714697094
1840,0.701096129944535
463,0.19442351238520858
7407,0.3875220561858619
7711,0.627167611590461
6044,0.19215523514350905
3750,0.9335750881299564
10114,0.26766657401684246
1332,0.7082045081831558
425,0.9297634017500258
3479,0.9308597806718522
1979,0.7502080447191124
2994,0.6803574677244318
207,0.45237180997514626
5820,0.9480729219336854
9187,0.45786884426192376
5423,0.8984165013367635
2743,0.1995731794637968
2902,0.8896921244027889
9126,0.9172589856259087
7903,0.5770208134701
4100,0.5483256283125402
3578,0.5583775967916879
6061,0.38758100486354397
5081,0.20527375135131906
4575,0.15725154735939623
6695,0.8088468391096093
5960,0.11811462850405181
10186,0.17355549634323486
6795,0.43914053930154306
10022,0.2519481625665607
5841,0.6370839110829507
7481,0.3373665193044101
9331,0.4357469204283209
400,0.9108525443318243
6907,0.4201522025748071
10393,0.8262632260501188
3709,0.8630405502521766
4726,0.896055246834797
3007,0.25812045820473156
4723,0.2518774601240716
597,0.2099266925026299
1810,0.7547839007457119
4131,0.4310388551347182
4697,0.658507614740324
8838,0.7664608566147952
5956,0.17781305549177545
4196,0.7135891083739445
63,0.8836448307849473
1714,0.26270769624710477
904,0.40697395972910444
9715,0.8720695516911128
4,0.3862249795744853
5462,0.514787515293193
259,0.20461619046469254
5418,0.21351794051991185
6849,0.23611631799289529
9893,0.2749068119066365
10003,0.8968035244821694
4976,0.23122238010995622
7611,0.9265053281701846
900,0.22570610209902853
3746,0.5865011195946488
3893,0.2597817207631556
2966,0.1341407071958925
9667,0.8137318365730447
9734,0.3170356877102475
8123,0.3335870048899569
8470,0.9279121106747272
4058,0.37578673265100815
4623,0.9143823085747094
3782,0.20141180094432326
7966,0.4669608079028659
6003,0.5930129621351937
2168,0.518763674386528
422,0.3058403532032602
6381,0.36631558416741405
1136,0.6502138130555714
3443,0.6011531654530076
2214,0.527706853417436
9973,0.9271947568416774
1593,0.47603041012527714
5474,0.5216122546575621
812,0.9634953992685681
4703,0.16952163284345928
4294,0.8818247028436502
10021,0.14169578450881123
395,0.3065779464428342
3237,0.6015671544652985
9099,0.2885220845112607
2401,0.13564622204564372
10371,0.27414724971554244
3420,0.7613999527440248
3460,0.8787390829144458
9088,0.43614394359225955
5995,0.9280980002615253
3084,0.9246647700540794
3595,0.3114528015115981
9524,0.9372532574979753
167,0.3312140598013279
9743,0.8945447607366542
6109,0.34690715714316867
433,0.21446805037674163
6292,0.2996786983896014
8125,0.3247701805334592
4035,0.37535716369281275
2929,0.6574082078274179
8810,0.9385792670080519
4403,0.20444089346482602
3925,0.8203454698221778
1290,0.6369141670989926
3689,0.8466784302255899
6709,0.16105471476507155
8021,0.4733330150024916
6237,0.9137517160320703
1453,0.3482870119435756
7340,0.26295176834925305
6078,0.5366065479014446
2369,0.1346347925461538
1781,0.3347215272515699
3830,0.9145302824719744
7625,0.3225715629551217
8150,0.28426888386104265
1680,0.4016375564223007
7077,0.19060321539025282
3360,0.6120886158678249
7927,0.8744483808766118
244,0.20206891859881226
8107,0.7572503844240204
820,0.9243351007474094
5915,0.9208288606156424
924,0.27712435525344276
9207,0.6956887581069581
4077,0.8503804986335407
6052,0.5996807209775445
508,0.8973726376630557
8105,0.30038777871210887
4405,0.22150816489300112
7558,0.22463038280954942
6094,0.8564147134261446
484,0.8184081715501202
8927,0.28768621072085254
310,0.3266419419331612
8075,0.5855115121463309
1094,0.3020184179048229
3211,0.40557793482333837
1700,0.9150969657192725
4816,0.5236609242055741
9354,0.6532578719352764
8845,0.475777820393918
7530,0.8741139422875437
1520,0.3144926421044264
1087,0.8542732620949052
5786,0.5285515806688592
6847,0.6985429108728078
999,0.42234372458859737
5308,0.5355888875601357
6569,0.853068304778977
10200,0.21663587053510125
5868,0.8259100752433174
1757,0.30628879910936907
4625,0.8649218794182765
2955,0.7838640981284202
6187,0.9121068128921731
9931,0.8215402231081328
4883,0.48726971293448684
2488,0.7995885696715963
156,0.8639904325082736
2820,0.43504677896576827
1311,0.38786600272500893
1517,0.3938182105751406
3640,0.2503213438565037
5763,0.18268496700965078
6689,0.48260240935262344
1193,0.38825134319578813
8217,0.7627282902751011
10327,0.5309113652285785
5042,0.4596485084545563
6903,0.2480900992450291
2068,0.8522481505116621
7614,0.40258502741926316
8842,0.17586944608948513
2445,0.40088091486611904
10276,0.3301189408290986
4931,0.3377895185416765
6842,0.5246381237574144
5927,0.2865075901920318
6207,0.2972982565508604
4539,0.33237268962368177
8721,0.33353003452018626
3618,0.29512687306579055
2580,0.21776219914395362
5321,0.7724966272427934
3181,0.29563108680525596
4742,0.29638708699720306
3340,0.758551683913582
8310,0.8901691398413265
3948,0.45277869282685457
2126,0.6863722747314389
10436,0.35544256672472235
9635,0.912745957683249
9022,0.2106936251987061
